$GNRMC,123132.00,A,3953.73860,N,11630.29362,E,0.000,,261218,,,A,V*15
$GNRMC,123133.00,A,3953.73862,N,11630.29362,E,0.000,,261218,,,A,V*16
$GNRMC,123134.00,A,3953.73863,N,11630.29361,E,0.000,,261218,,,A,V*13
$GNRMC,123135.00,A,3953.73864,N,11630.29361,E,0.000,,261218,,,A,V*15
$GNRMC,123136.00,A,3953.73866,N,11630.29361,E,0.000,,261218,,,A,V*14
$GNRMC,123137.00,A,3953.73868,N,11630.29360,E,0.000,,261218,,,A,V*1A
$GNRMC,123138.00,A,3953.73870,N,11630.29360,E,0.000,,261218,,,A,V*1C
$GNRMC,123139.00,A,3953.73871,N,11630.29360,E,0.000,,261218,,,A,V*1C
$GNRMC,123140.00,A,3953.73873,N,11630.29361,E,0.000,,261218,,,A,V*11
$GNRMC,123141.00,A,3953.73874,N,11630.29361,E,0.000,,261218,,,A,V*17
$GNRMC,123142.00,A,3953.73876,N,11630.29362,E,0.000,,261218,,,A,V*15
$GNRMC,123143.00,A,3953.73878,N,11630.29362,E,0.000,,261218,,,A,V*1A
$GNRMC,123144.00,A,3953.73879,N,11630.29362,E,0.000,,261218,,,A,V*1C
$GNRMC,123145.00,A,3953.73880,N,11630.29363,E,0.000,,261218,,,A,V*1A
$GNRMC,123146.00,A,3953.73880,N,11630.29363,E,0.000,,261218,,,A,V*19
$GNRMC,123147.00,A,3953.73880,N,11630.29363,E,0.000,,261218,,,A,V*18
$GNRMC,123148.00,A,3953.73881,N,11630.29364,E,0.000,,261218,,,A,V*11
$GNRMC,123149.00,A,3953.73882,N,11630.29364,E,0.000,,261218,,,A,V*13
$GNRMC,123150.00,A,3953.73882,N,11630.29365,E,0.000,,261218,,,A,V*1A
$GNRMC,123151.00,A,3953.73884,N,11630.29365,E,0.000,,261218,,,A,V*1D
$GNRMC,123152.00,A,3953.73885,N,11630.29365,E,0.000,,261218,,,A,V*1F
$GNRMC,123153.00,A,3953.73887,N,11630.29365,E,0.000,,261218,,,A,V*1C
$GNRMC,123154.00,A,3953.73888,N,11630.29364,E,0.000,,261218,,,A,V*15
$GNRMC,123155.00,A,3953.73890,N,11630.29364,E,0.000,,261218,,,A,V*1D
$GNRMC,123156.00,A,3953.73891,N,11630.29364,E,0.000,,261218,,,A,V*1F
$GNRMC,123157.00,A,3953.73893,N,11630.29363,E,0.000,,261218,,,A,V*1B
$GNRMC,123158.00,A,3953.73894,N,11630.29363,E,0.000,,261218,,,A,V*13
$GNRMC,123159.00,A,3953.73895,N,11630.29363,E,0.000,,261218,,,A,V*13
$GNRMC,123200.00,A,3953.73896,N,11630.29362,E,0.000,,261218,,,A,V*1E
$GNRMC,123201.00,A,3953.73898,N,11630.29362,E,0.000,,261218,,,A,V*11
$GNRMC,123202.00,A,3953.73899,N,11630.29362,E,0.000,,261218,,,A,V*13
$GNRMC,123203.00,A,3953.73899,N,11630.29363,E,0.000,,261218,,,A,V*13
$GNRMC,123204.00,A,3953.73900,N,11630.29363,E,0.000,,261218,,,A,V*15
$GNRMC,123205.00,A,3953.73900,N,11630.29363,E,0.000,,261218,,,A,V*14
$GNRMC,123206.00,A,3953.73900,N,11630.29364,E,0.000,,261218,,,A,V*10
$GNRMC,123207.00,A,3953.73900,N,11630.29364,E,0.000,,261218,,,A,V*11
$GNRMC,123208.00,A,3953.73900,N,11630.29364,E,0.000,,261218,,,A,V*1E
$GNRMC,123209.00,A,3953.73901,N,11630.29364,E,0.000,,261218,,,A,V*1E
$GNRMC,123210.00,A,3953.73901,N,11630.29365,E,0.000,,261218,,,A,V*17
$GNRMC,123211.00,A,3953.73901,N,11630.29365,E,0.000,,261218,,,A,V*16
$GNRMC,123212.00,A,3953.73901,N,11630.29365,E,0.000,,261218,,,A,V*15
$GNRMC,123213.00,A,3953.73901,N,11630.29364,E,0.000,,261218,,,A,V*15
$GNRMC,123214.00,A,3953.73903,N,11630.29364,E,0.000,,261218,,,A,V*10
$GNRMC,123215.00,A,3953.73904,N,11630.29364,E,0.000,,261218,,,A,V*16
$GNRMC,123216.00,A,3953.73905,N,11630.29364,E,0.000,,261218,,,A,V*14
$GNRMC,123217.00,A,3953.73906,N,11630.29363,E,0.000,,261218,,,A,V*11
$GNRMC,123218.00,A,3953.73907,N,11630.29363,E,0.000,,261218,,,A,V*1F
$GNRMC,123219.00,A,3953.73909,N,11630.29362,E,0.000,,261218,,,A,V*11
$GNRMC,123220.00,A,3953.73909,N,11630.29362,E,0.000,,261218,,,A,V*1B
$GNRMC,123221.00,A,3953.73911,N,11630.29362,E,0.000,,261218,,,A,V*13
$GNRMC,123222.00,A,3953.73912,N,11630.29361,E,0.000,,261218,,,A,V*10
$GNRMC,123223.00,A,3953.73912,N,11630.29361,E,0.000,,261218,,,A,V*11
$GNRMC,123224.00,A,3953.73914,N,11630.29361,E,0.000,,261218,,,A,V*10
$GNRMC,123225.00,A,3953.73914,N,11630.29360,E,0.000,,261218,,,A,V*10
$GNRMC,123226.00,A,3953.73915,N,11630.29360,E,0.000,,261218,,,A,V*12
$GNRMC,123227.00,A,3953.73916,N,11630.29360,E,0.000,,261218,,,A,V*10
$GNRMC,123228.00,A,3953.73917,N,11630.29360,E,0.000,,261218,,,A,V*1E
$GNRMC,123229.00,A,3953.73918,N,11630.29360,E,0.000,,261218,,,A,V*10
$GNRMC,123230.00,A,3953.73918,N,11630.29360,E,0.000,,261218,,,A,V*18
$GNRMC,123231.00,A,3953.73918,N,11630.29360,E,0.000,,261218,,,A,V*19
$GNRMC,123232.00,A,3953.73918,N,11630.29360,E,0.000,,261218,,,A,V*1A
$GNRMC,123233.00,A,3953.73917,N,11630.29360,E,0.000,,261218,,,A,V*14
$GNRMC,123234.00,A,3953.73917,N,11630.29360,E,0.000,,261218,,,A,V*13
$GNRMC,123235.00,A,3953.73917,N,11630.29360,E,0.000,,261218,,,A,V*12
$GNRMC,123236.00,A,3953.73917,N,11630.29360,E,0.000,,261218,,,A,V*11
$GNRMC,123237.00,A,3953.73917,N,11630.29361,E,0.000,,261218,,,A,V*11
$GNRMC,123238.00,A,3953.73916,N,11630.29361,E,0.000,,261218,,,A,V*1F
$GNRMC,123239.00,A,3953.73916,N,11630.29360,E,0.000,,261218,,,A,V*1F
$GNRMC,123240.00,A,3953.73916,N,11630.29360,E,0.000,,261218,,,A,V*11
$GNRMC,123241.00,A,3953.73916,N,11630.29360,E,0.000,,261218,,,A,V*10
$GNRMC,123242.00,A,3953.73917,N,11630.29360,E,0.000,,261218,,,A,V*12
$GNRMC,123243.00,A,3953.73918,N,11630.29359,E,0.000,,261218,,,A,V*16
$GNRMC,123244.00,A,3953.73919,N,11630.29359,E,0.000,,261218,,,A,V*10
$GNRMC,123245.00,A,3953.73920,N,11630.29358,E,0.000,,261218,,,A,V*1A
$GNRMC,123246.00,A,3953.73921,N,11630.29358,E,0.000,,261218,,,A,V*18
$GNRMC,123247.00,A,3953.73922,N,11630.29357,E,0.000,,261218,,,A,V*15
$GNRMC,123248.00,A,3953.73923,N,11630.29357,E,0.000,,261218,,,A,V*1B
$GNRMC,123249.00,A,3953.73924,N,11630.29356,E,0.000,,261218,,,A,V*1C
$GNRMC,123250.00,A,3953.73924,N,11630.29356,E,0.000,,261218,,,A,V*14
$GNRMC,123251.00,A,3953.73925,N,11630.29355,E,0.000,,261218,,,A,V*17
$GNRMC,123252.00,A,3953.73926,N,11630.29355,E,0.000,,261218,,,A,V*17
$GNRMC,123253.00,A,3953.73926,N,11630.29355,E,0.000,,261218,,,A,V*16
$GNRMC,123254.00,A,3953.73926,N,11630.29355,E,0.000,,261218,,,A,V*11
$GNRMC,123255.00,A,3953.73926,N,11630.29355,E,0.000,,261218,,,A,V*10
$GNRMC,123256.00,A,3953.73926,N,11630.29354,E,0.000,,261218,,,A,V*12
$GNRMC,123257.00,A,3953.73926,N,11630.29354,E,0.000,,261218,,,A,V*13
$GNRMC,123258.00,A,3953.73926,N,11630.29355,E,0.000,,261218,,,A,V*1D
$GNRMC,123259.00,A,3953.73926,N,11630.29355,E,0.000,,261218,,,A,V*1C
UM220-IV NL G1B1 COM1
FWVer R3.1.10.18Build4802
$GNRMC,123306.00,V,,,,,,,261218,,,N,V*12
$GNRMC,123307.00,A,3953.73205,N,11630.28995,E,0.536,,261218,,,A,V*1B
$GNRMC,123308.00,A,3953.73481,N,11630.29244,E,0.320,,261218,,,A,V*19
$GNRMC,123309.00,A,3953.73574,N,11630.29023,E,0.880,,261218,,,A,V*11
$GNRMC,123310.00,A,3953.73571,N,11630.28981,E,0.105,,261218,,,A,V*18
$GNRMC,123311.00,A,3953.73588,N,11630.29038,E,0.000,,261218,,,A,V*11
$GNRMC,123312.00,A,3953.73591,N,11630.29038,E,0.000,,261218,,,A,V*1A
$GNRMC,123313.00,A,3953.73577,N,11630.29066,E,0.000,,261218,,,A,V*18
$GNRMC,123314.00,A,3953.73596,N,11630.29070,E,0.000,,261218,,,A,V*17
$GNRMC,123315.00,A,3953.73592,N,11630.29084,E,0.000,,261218,,,A,V*19
$GNRMC,123316.00,A,3953.73586,N,11630.29085,E,0.000,,261218,,,A,V*1E
$GNRMC,123317.00,A,3953.73589,N,11630.29089,E,0.000,,261218,,,A,V*1C
$GNRMC,123318.00,A,3953.73591,N,11630.29094,E,0.000,,261218,,,A,V*16
$GNRMC,123319.00,A,3953.73594,N,11630.29095,E,0.000,,261218,,,A,V*13
$GNRMC,123320.00,A,3953.73593,N,11630.29095,E,0.000,,261218,,,A,V*1E
$GNRMC,123321.00,A,3953.73586,N,11630.29088,E,0.000,,261218,,,A,V*17
$GNRMC,123322.00,A,3953.73582,N,11630.29085,E,0.000,,261218,,,A,V*1D
$GNRMC,123323.00,A,3953.73580,N,11630.29085,E,0.000,,261218,,,A,V*1E
$GNRMC,123324.00,A,3953.73583,N,11630.29084,E,0.000,,261218,,,A,V*1B
$GNRMC,123325.00,A,3953.73585,N,11630.29085,E,0.000,,261218,,,A,V*1D
$GNRMC,123326.00,A,3953.73582,N,11630.29087,E,0.000,,261218,,,A,V*1B
$GNRMC,123327.00,A,3953.73581,N,11630.29087,E,0.000,,261218,,,A,V*19
$GNRMC,123328.00,A,3953.73579,N,11630.29075,E,0.000,,261218,,,A,V*1C
$GNRMC,123329.00,A,3953.73578,N,11630.29066,E,0—˜ÿ$GNRMC,123341.00,A,3953.73551,N,11630.29044,E,0.000,,261218,,,A,V*1B
$GNRMC,123342.00,A,3953.73549,N,11630.29044,E,0.000,,261218,,,A,V*11
$GNRMC,123343.00,A,3953.73549,N,11630.29043,E,0.000,,261218,,,A,V*17
$GNRMC,123344.00,A,3953.73550,N,11630.29041,E,0.000,,261218,,,A,V*1A
$GNRMC,123345.00,A,3953.73551,N,11630.29040,E,0.000,,261218,,,A,V*1B
$GNRMC,123346.00,A,3953.73552,N,11630.29039,E,0.000,,261218,,,A,V*15
$GNRMC,123347.00,A,3953.73553,N,11630.29038,E,0.000,,261218,,,A,V*14
$GNRMC,123348.00,A,3953.73554,N,11630.29037,E,0.000,,261218,,,A,V*13
$GNRMC,123349.00,A,3953.73555,N,11630.29036,E,0.000,,261218,,,A,V*12
$GNRMC,123350.00,A,3953.73556,N,11630.29035,E,0.000,,261218,,,A,V*1A
$GNRMC,123351.00,A,3953.73557,N,11630.29035,E,0.000,,261218,,,A,V*1A
$GNRMC,123352.00,A,3953.73559,N,11630.29034,E,0.000,,261218,,,A,V*16
$GNRMC,123353.00,A,3953.73558,N,11630.29035,E,0.000,,261218,,,A,V*17
$GNRMC,123354.00,A,3953.73556,N,11630.29036,E,0.000,,261218,,,A,V*1D
